                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                0.48489,                0.34977,                0.86802,                0.73982,                0.48887,                0.54486,                0.39097,                0.99904,                  1.391,                 1.2173,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    139,                0.46655,                0.34839,                0.87796,                0.73551,                0.49887,                0.54582,                0.39238,                 1.0012,                  1.405,                 1.2199,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    140,                0.45926,                0.33262,                0.85701,                0.73709,                0.49404,                0.54472,                0.38963,                0.99972,                 1.3999,                 1.2161,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    141,                0.47416,                0.33229,                 0.8585,                 0.6993,                0.49201,                0.54224,                0.38967,                0.99926,                 1.3639,                 1.2182,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    142,                0.46083,                0.31728,                0.84848,                0.74222,                0.47458,                0.54378,                 0.3901,                0.99241,                 1.3592,                 1.2145,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    143,                 0.4795,                 0.3338,                0.87065,                0.69358,                0.50155,                0.55167,                0.40027,                0.99256,                 1.3682,                  1.215,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    144,                0.43286,                0.29963,                0.83869,                0.71039,                0.49893,                0.55504,                0.40071,                0.99478,                 1.3732,                 1.2167,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    145,                0.43418,                0.30573,                0.85226,                 0.7062,                0.50526,                0.54934,                0.39151,                0.99674,                 1.3737,                 1.2179,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    146,                0.44579,                0.30012,                0.84596,                0.70841,                0.50532,                 0.5495,                0.39012,                0.99922,                 1.3705,                 1.2203,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    147,                0.45296,                0.31309,                0.84586,                0.72897,                0.48384,                0.54593,                0.39269,                 1.0004,                 1.3785,                 1.2193,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    148,                0.42655,                0.30052,                0.85053,                 0.7358,                0.48127,                0.54745,                 0.3887,                 1.0014,                  1.387,                 1.2183,              2.599e-05,              2.599e-05,              2.599e-05
                    149,                0.41455,                 0.2919,                0.83328,                0.72653,                0.48585,                 0.5443,                0.39088,                 1.0012,                 1.3862,                 1.2189,             2.1277e-05,             2.1277e-05,             2.1277e-05
